sensor,ts_ns,x,y,z,w
gyr,927626392992304,-0.035430185,0.020158553,0.004886922,0.0
acc,927626394992031,-0.25617957,1.0893618,9.727641,0.0
rotVec,927626394992031,0.018283464,-0.05758059,-0.99689627,0.05047729
linAcc,927626394992031,0.0443002,-0.054579616,-0.007423401,0.0
gyr,927626394992031,-0.03359759,0.02687807,0.004276057,0.0
acc,927626396977095,-0.25857377,1.0869676,9.722853,0.0
gyr,927626396992148,-0.029932396,0.02687807,0.004276057,0.0
acc,927626398991562,-0.25617957,1.079785,9.698911,0.0
gyr,927626398991562,-0.030543262,0.027488936,0.0036651916,0.0
acc,927626400991132,-0.24420857,1.0941502,9.689334,0.0
gyr,927626400991132,-0.029932396,0.029321533,0.0012217305,0.0
acc,927626402991484,-0.24420857,1.079785,9.689334,0.0
rotVec,927626402991484,0.018381808,-0.05744711,-0.99689096,0.05069948
linAcc,927626402991484,0.058073968,-0.061717987,-0.045962334,0.0
gyr,927626402991484,-0.030543262,0.029321533,0.0012217305,0.0
acc,927626404991119,-0.23702596,1.0654198,9.6845455,0.0
gyr,927626404992031,-0.029321533,0.029321533,-0.0012217305,0.0
acc,927626406991679,-0.23223756,1.0654198,9.677363,0.0
gyr,927626406991679,-0.028710667,0.029321533,-0.002443461,0.0
acc,927626408991601,-0.24420857,1.0654198,9.67018,0.0
gyr,927626408991601,-0.032375857,0.029321533,-0.0018325958,0.0
acc,927626410991289,-0.25617957,1.0582372,9.646238,0.0
acc,927626412991132,-0.272939,1.0606314,9.624691,0.0
gyr,927626410991289,-0.032375857,0.02565634,-0.0030543262,0.0
gyr,927626412991132,-0.029932396,0.027488936,-0.0030543262,0.0
acc,927626414991093,-0.2896984,1.0534488,9.624691,0.0
gyr,927626414991093,-0.035430185,0.02443461,-0.0030543262,0.0
acc,927626416979205,-0.29209262,1.0534488,9.627085,0.0
gyr,927626416990507,-0.035430185,0.022602014,-0.004276057,0.0
acc,927626418991445,-0.30166942,1.0702082,9.627085,0.0
rotVec,927626418991445,0.018551143,-0.057173368,-0.99690354,0.05070091
linAcc,927626418991445,0.004199207,-0.06612551,-0.10870361,0.0
gyr,927626418991445,-0.037873644,0.017715093,-0.004276057,0.0
acc,927626420991250,-0.31603462,1.079785,9.634268,0.0
gyr,927626420991250,-0.037873644,0.01282817,-0.004276057,0.0
acc,927626422990664,-0.31603462,1.091756,9.64145,0.0
gyr,927626422990664,-0.037873644,0.0061086523,-0.004276057,0.0
acc,927626424986431,-0.30166942,1.0845734,9.653421,0.0
gyr,927626424990078,-0.039095376,6.1086525E-4,-0.0030543262,0.0
acc,927626426990000,-0.2896984,1.0845734,9.629479,0.0
rotVec,927626426990000,0.018573001,-0.057011925,-0.99690753,0.050796356
linAcc,927626426990000,0.016652852,-0.04866469,-0.10665417,0.0
gyr,927626426990000,-0.04153884,-0.004886922,-0.004276057,0.0
acc,927626428985728,-0.2753332,1.1061212,9.619903,0.0
gyr,927626428991015,-0.042760566,-0.009773844,-0.004276057,0.0
acc,927626430991250,-0.2681506,1.1109096,9.627085,0.0
gyr,927626430991250,-0.044593163,-0.015882496,-0.005497787,0.0
acc,927626432990976,-0.2633622,1.1085154,9.631873,0.0
gyr,927626432990976,-0.047647487,-0.017104227,-0.0067195175,0.0
acc,927626434991054,-0.24899697,1.1204864,9.636662,0.0
rotVec,927626434991054,0.018502876,-0.056835096,-0.9969199,0.05077702
linAcc,927626434991054,0.056185335,-0.009231091,-0.099918365,0.0
gyr,927626434991054,-0.048258353,-0.017104227,-0.008552114,0.0
acc,927626436986275,-0.24899697,1.1252748,9.643845,0.0
gyr,927626436991367,-0.05009095,-0.019547688,-0.008552114,0.0
acc,927626438991875,-0.25378537,1.127669,9.646238,0.0
gyr,927626438991875,-0.050701816,-0.02076942,-0.007330383,0.0
acc,927626440992031,-0.25139117,1.1540052,9.651027,0.0
gyr,927626440992031,-0.05497787,-0.019547688,-0.010995574,0.0
acc,927626442992304,-0.260968,1.1731589,9.643845,0.0
rotVec,927626442992304,0.018458782,-0.05661924,-0.9968856,0.051696982
linAcc,927626442992304,0.0425331,0.047410965,-0.09324741,0.0
gyr,927626442992304,-0.053145275,-0.017715093,-0.01160644,0.0
acc,927626444973345,-0.2681506,1.1851299,9.653421,0.0
gyr,927626444992109,-0.055588737,-0.019547688,-0.013439035,0.0
acc,927626446991367,-0.2753332,1.1923125,9.646238,0.0
gyr,927626446991367,-0.05681047,-0.017104227,-0.01282817,0.0
acc,927626448974322,-0.30406362,1.1994951,9.660604,0.0
gyr,927626448990820,-0.057421334,-0.015271631,-0.01282817,0.0
acc,927626450990625,-0.30885202,1.2210429,9.660604,0.0
rotVec,927626450990625,0.018370545,-0.05640811,-0.99690187,0.051647335
linAcc,927626450990625,-0.006801307,0.09951234,-0.077020645,0.0
gyr,927626450990625,-0.06047566,-0.018325957,-0.01282817,0.0
acc,927626452978541,-0.3184288,1.2282255,9.67018,0.0
gyr,927626452990000,-0.061086524,-0.015882496,-0.014049901,0.0
acc,927626454990859,-0.3184288,1.2282255,9.677363,0.0
gyr,927626454990859,-0.062308256,-0.016493361,-0.01160644,0.0
acc,927626456978033,-0.31603462,1.2306197,9.682152,0.0
gyr,927626456990039,-0.061086524,-0.014660766,-0.01160644,0.0
acc,927626458989960,-0.30166942,1.2378023,9.682152,0.0
rotVec,927626458989960,0.018285373,-0.056185912,-0.9969185,0.051599097
linAcc,927626458989960,-9.997785E-4,0.12070155,-0.056023598,0.0
gyr,927626458989960,-0.061086524,-0.014049901,-0.010995574,0.0
acc,927626460989218,-0.29688102,1.2449849,9.6845455,0.0
gyr,927626460989218,-0.064751714,-0.010995574,-0.01160644,0.0
acc,927626462989218,-0.2873042,1.2497733,9.706094,0.0
gyr,927626462989218,-0.06414085,-0.008552114,-0.009773844,0.0
acc,927626464988945,-0.272939,1.2569559,9.722853,0.0
gyr,927626464988945,-0.06352998,-0.002443461,-0.01038471,0.0
acc,927626466988359,-0.2657564,1.2641385,9.742006,0.0
rotVec,927626466988359,0.01829168,-0.055953182,-0.99687064,0.05276016
linAcc,927626466988359,0.033980727,0.15121782,0.003323555,0.0
gyr,927626466988359,-0.06291912,6.1086525E-4,-0.012217305,0.0
acc,927626468981705,-0.2753332,1.2617443,9.7563715,0.0
gyr,927626468987460,-0.06352998,0.005497787,-0.01038471,0.0
acc,927626470986796,-0.2801216,1.2593501,9.775525,0.0
gyr,927626470986796,-0.06169739,0.009773844,-0.01038471,0.0
acc,927626472984986,-0.2777274,1.2449849,9.78989,0.0
gyr,927626472985234,-0.059864793,0.015882496,-0.009773844,0.0
acc,927626474985000,-0.2825158,1.2545617,9.797073,0.0
rotVec,927626474985000,0.018295852,-0.055765603,-0.9968829,0.052725766
linAcc,927626474985000,0.017539024,0.14530325,0.057982445,0.0
gyr,927626474985000,-0.05681047,0.021380283,-0.009773844,0.0
acc,927626476980377,-0.2873042,1.2545617,9.80665,0.0
gyr,927626476984960,-0.0580322,0.02443461,-0.009162978,0.0
acc,927626478985156,-0.28491,1.2401965,9.828198,0.0
gyr,927626478985156,-0.055588737,0.026267206,-0.01038471,0.0
acc,927626480984296,-0.30166942,1.2378023,9.840169,0.0
gyr,927626480984296,-0.05375614,0.028710667,-0.009773844,0.0
acc,927626482984140,-0.32561144,1.2425907,9.85214,0.0
rotVec,927626482984140,0.018381365,-0.055612754,-0.9968826,0.052863143
linAcc,927626482984140,-0.023876548,0.13618314,0.11277676,0.0
gyr,927626482984140,-0.050701816,0.032375857,-0.009162978,0.0
acc,927626484979986,-0.34237084,1.2449849,9.868899,0.0
gyr,927626484984531,-0.049480084,0.035430185,-0.009162978,0.0
acc,927626486984843,-0.35194764,1.2449849,9.883265,0.0
gyr,927626486984843,-0.043982297,0.03726278,-0.0067195175,0.0
acc,927626488975064,-0.36631286,1.2521675,9.895236,0.0
gyr,927626488984882,-0.04337143,0.042760566,-0.007330383,0.0
acc,927626490984804,-0.36391866,1.2497733,9.911995,0.0
rotVec,927626490984804,0.018512916,-0.055513054,-0.9968867,0.05284446
linAcc,927626490984804,-0.05948648,0.14518106,0.1725092,0.0
gyr,927626490984804,-0.039095376,0.04337143,-0.005497787,0.0
acc,927626492981119,-0.37588966,1.2378023,9.928755,0.0
gyr,927626492985039,-0.037873644,0.045814894,-0.004886922,0.0
acc,927626494984882,-0.37828386,1.2521675,9.94312,0.0
gyr,927626494984882,-0.03359759,0.04642576,-0.002443461,0.0
acc,927626496966197,-0.36152446,1.2378023,9.947908,0.0
gyr,927626496984921,-0.028710667,0.04886922,-0.0018325958,0.0
acc,927626498985312,-0.35673606,1.2330139,9.952697,0.0
rotVec,927626498985312,0.018687135,-0.055462133,-0.99688625,0.052844383
linAcc,927626498985312,-0.048844814,0.12923717,0.21322727,0.0
gyr,927626498985312,-0.029321533,0.04886922,-0.002443461,0.0
acc,927626500986484,-0.36631286,1.2449849,9.962274,0.0
gyr,927626500986484,-0.02687807,0.049480084,-0.002443461,0.0
acc,927626502986601,-0.37588966,1.2497733,9.969456,0.0
gyr,927626502986601,-0.021991149,0.048258353,-0.0018325958,0.0
acc,927626504977799,-0.3878607,1.2545617,9.983821,0.0
gyr,927626504986875,-0.02076942,0.04886922,-0.0012217305,0.0
acc,927626506986757,-0.39983168,1.2473791,10.0029745,0.0
rotVec,927626506986757,0.018895106,-0.05544787,-0.99687123,0.053069323
linAcc,927626506986757,-0.08810952,0.14359868,0.26362705,0.0
gyr,927626506986757,-0.01282817,0.05009095,-6.1086525E-4,0.0
acc,927626508980299,-0.40701428,1.2617443,10.000581,0.0
gyr,927626508987265,-0.009162978,0.049480084,6.1086525E-4,0.0
acc,927626510987070,-0.4141969,1.2593501,9.983821,0.0
gyr,927626510987070,-0.0061086523,0.047036625,0.0012217305,0.0
acc,927626512986093,-0.4189853,1.2665327,9.959879,0.0
gyr,927626512986093,6.1086525E-4,0.047647487,0.0018325958,0.0
acc,927626514986171,-0.40940848,1.271321,9.952697,0.0
rotVec,927626514986171,0.019101802,-0.055516895,-0.9968626,0.05308454
linAcc,927626514986171,-0.09373665,0.16597974,0.21365356,0.0
gyr,927626514986171,0.0067195175,0.047036625,0.0030543262,0.0
acc,927626516976392,-0.39743748,1.271321,9.928755,0.0
gyr,927626516985390,0.01038471,0.045814894,0.004276057,0.0
acc,927626518984843,-0.39743748,1.2689269,9.919178,0.0
gyr,927626518984843,0.015271631,0.047036625,0.004886922,0.0
acc,927626520984453,-0.3854665,1.2689269,9.895236,0.0
gyr,927626520984453,0.014660766,0.04520403,0.004886922,0.0
acc,927626522984531,-0.37588966,1.2689269,9.878476,0.0
rotVec,927626522984531,0.019306604,-0.05566605,-0.9968479,0.053129733
linAcc,927626522984531,-0.056423813,0.16045487,0.1399126,0.0
gyr,927626522984531,0.018936822,0.04520403,0.005497787,0.0
acc,927626524981158,-0.36870706,1.2641385,9.868899,0.0
gyr,927626524983789,0.022602014,0.03726278,0.0067195175,0.0
acc,927626526983515,-0.36631286,1.2617443,9.849746,0.0
gyr,927626526983515,0.020158553,0.039095376,0.0067195175,0.0
acc,927626528976744,-0.37110126,1.2378023,9.835381,0.0
gyr,927626528983085,0.025045475,0.03726278,0.005497787,0.0
acc,927626530983164,-0.37110126,1.2401965,9.818622,0.0
rotVec,927626530983164,0.01948755,-0.055854242,-0.9968322,0.053161956
linAcc,927626530983164,-0.048335075,0.1278615,0.080607414,0.0
gyr,927626530983164,0.026267206,0.03848451,0.005497787,0.0
acc,927626532982265,-0.36631286,1.2306197,9.794679,0.0
gyr,927626532982265,0.027488936,0.035430185,0.007941248,0.0
acc,927626534981992,-0.37349546,1.2258313,9.787497,0.0
gyr,927626534981992,0.030543262,0.032986723,0.0067195175,0.0
acc,927626536963970,-0.37110126,1.2258313,9.768343,0.0
gyr,927626536981601,0.028710667,0.032375857,0.0061086523,0.0
acc,927626538980742,-0.37110126,1.2138603,9.7563715,0.0
rotVec,927626538980742,0.019651089,-0.05606084,-0.9968156,0.05319423
linAcc,927626538980742,-0.045394987,0.09732127,0.018936157,0.0
gyr,927626538980742,0.030543262,0.028710667,0.0067195175,0.0
acc,927626540979921,-0.37110126,1.2018893,9.7324295,0.0
gyr,927626540979921,0.028710667,0.028710667,0.0067195175,0.0
acc,927626542978710,-0.37828386,1.1923125,9.730036,0.0
gyr,927626542978710,0.030543262,0.025045475,0.0061086523,0.0
acc,927626544969010,-0.3854665,1.1923125,9.710882,0.0
gyr,927626544977851,0.032375857,0.018325957,0.005497787,0.0
acc,927626546977187,-0.40462008,1.1827357,9.696517,0.0
rotVec,927626546977187,0.019781422,-0.056266036,-0.9968005,0.053214286
linAcc,927626546977187,-0.076607764,0.062057853,-0.04036522,0.0
gyr,927626546977187,0.031154128,0.015882496,0.007330383,0.0
acc,927626548964869,-0.4213795,1.1803415,9.672575,0.0
gyr,927626548977031,0.031154128,0.014049901,0.008552114,0.0
acc,927626550976992,-0.4261679,1.1827357,9.672575,0.0
gyr,927626550976992,0.030543262,0.01160644,0.008552114,0.0
acc,927626552963072,-0.4357447,1.1659763,9.653421,0.0
gyr,927626552975937,0.029932396,0.007941248,0.008552114,0.0
acc,927626554975976,-0.4429273,1.1707647,9.634268,0.0
rotVec,927626554975976,0.019871237,-0.05646519,-0.9967857,0.053246778
linAcc,927626554975976,-0.113408625,0.04610324,-0.10210419,0.0
gyr,927626554975976,0.029321533,0.007941248,0.009162978,0.0
acc,927626556975976,-0.44771573,1.1611878,9.617508,0.0
gyr,927626556975976,0.031154128,0.005497787,0.013439035,0.0
acc,927626558977070,-0.4429273,1.1587936,9.593566,0.0
gyr,927626558977070,0.026267206,0.004276057,0.013439035,0.0
acc,927626560977773,-0.44532153,1.1587936,9.583989,0.0
gyr,927626560977773,0.027488936,0.0061086523,0.015271631,0.0
acc,927626562977812,-0.45010993,1.163582,9.579201,0.0
rotVec,927626562977812,0.019945439,-0.05665134,-0.99677116,0.05329355
linAcc,927626562977812,-0.11939266,0.03520167,-0.15670013,0.0
gyr,927626562977812,0.027488936,0.005497787,0.016493361,0.0
acc,927626564972056,-0.4429273,1.1659763,9.574412,0.0
gyr,927626564978632,0.026267206,0.0061086523,0.015882496,0.0
acc,927626566979062,-0.4285621,1.1587936,9.545682,0.0
gyr,927626566979062,0.023823744,0.0061086523,0.018936822,0.0
acc,927626568963697,-0.4213795,1.163582,9.516952,0.0
gyr,927626568978906,0.02321288,0.008552114,0.018325957,0.0
acc,927626570979414,-0.41180268,1.1659763,9.509769,0.0
rotVec,927626570979414,0.020025354,-0.05681969,-0.9967564,0.053360578
linAcc,927626570979414,-0.079779565,0.034211278,-0.2256937,0.0
gyr,927626570979414,0.02076942,0.01038471,0.02076942,0.0
acc,927626572967838,-0.40940848,1.1563994,9.488221,0.0
gyr,927626572979296,0.020158553,0.013439035,0.021380283,0.0
acc,927626574980507,-0.38307226,1.1444284,9.471462,0.0
gyr,927626574980507,0.018325957,0.013439035,0.021991149,0.0
acc,927626576968775,-0.38067806,1.13964,9.464279,0.0
gyr,927626576981132,0.015882496,0.017104227,0.022602014,0.0
acc,927626578982148,-0.36391866,1.1300632,9.44752,0.0
rotVec,927626578982148,0.020122005,-0.05694636,-0.99674255,0.053447034
linAcc,927626578982148,-0.030240655,-0.0042979717,-0.28758526,0.0
gyr,927626578982148,0.01282817,0.021380283,0.021991149,0.0
acc,927626580982734,-0.35434186,1.1228806,9.435549,0.0
gyr,927626580982734,0.009773844,0.02443461,0.021380283,0.0
acc,927626582983164,-0.34237084,1.1228806,9.421184,0.0
gyr,927626582983164,0.007941248,0.025045475,0.02321288,0.0
acc,927626584983945,-0.33758244,1.1085154,9.397242,0.0
gyr,927626584983945,0.004276057,0.028099801,0.022602014,0.0
acc,927626586985117,-0.31124622,1.1085154,9.378088,0.0
rotVec,927626586985117,0.02023196,-0.057020113,-0.9967437,0.05330505
linAcc,927626586985117,0.0246633,-0.027347684,-0.35676575,0.0
gyr,927626586985117,-0.0012217305,0.03176499,0.02076942,0.0
acc,927626588967955,-0.29927522,1.091756,9.3733,0.0
gyr,927626588984804,-0.008552114,0.032375857,0.018936822,0.0
acc,927626590985117,-0.2873042,1.0869676,9.380483,0.0
gyr,927626590985117,-0.010995574,0.035430185,0.018936822,0.0
acc,927626592976783,-0.2873042,1.0893618,9.375694,0.0
gyr,927626592984882,-0.014049901,0.036651913,0.016493361,0.0
acc,927626594985742,-0.2777274,1.0893618,9.363723,0.0
rotVec,927626594985742,0.0203755,-0.0570051,-0.9967372,0.05338806
linAcc,927626594985742,0.060908496,-0.046383858,-0.37104988,0.0
gyr,927626594985742,-0.019547688,0.03848451,0.016493361,0.0
acc,927626596969908,-0.2777274,1.0726024,9.349358,0.0
gyr,927626596985898,-0.028710667,0.03970624,0.014049901,0.0
acc,927626598986835,-0.25139117,1.0726024,9.351752,0.0
gyr,927626598986835,-0.032986723,0.040927973,0.008552114,0.0
acc,927626600987109,-0.22984336,1.067814,9.358934,0.0
gyr,927626600987109,-0.039095376,0.045814894,0.0018325958,0.0
acc,927626602986640,-0.21068975,1.0630256,9.368511,0.0
rotVec,927626602986640,0.020486103,-0.056909278,-0.9967808,0.052628707
linAcc,927626602986640,0.13107383,-0.07070625,-0.3663864,0.0
gyr,927626602986640,-0.04153884,0.044593163,-0.0030543262,0.0
acc,927626604975181,-0.22744916,1.0702082,9.370906,0.0
gyr,927626604986289,-0.05131268,0.04886922,-0.0067195175,0.0
acc,927626606986601,-0.25378537,1.055843,9.380483,0.0
gyr,927626606986601,-0.05375614,0.04642576,-0.007941248,0.0
acc,927626608983892,-0.2896984,1.0486604,9.394848,0.0
gyr,927626608986484,-0.059864793,0.05131268,-0.0061086523,0.0
acc,927626610986992,-0.30885202,1.0534488,9.423578,0.0
rotVec,927626610986992,0.020665936,-0.056703005,-0.9967892,0.052620314
linAcc,927626610986992,0.036652982,-0.076441884,-0.31163502,0.0
gyr,927626610986992,-0.06414085,0.05375614,-0.004886922,0.0
acc,927626612974674,-0.31124622,1.055843,9.461885,0.0
gyr,927626612987382,-0.06780604,0.053145275,-6.1086525E-4,0.0
acc,927626614988593,-0.30885202,1.0534488,9.500193,0.0
gyr,927626614988593,-0.06963864,0.051923547,0.0018325958,0.0
acc,927626616971705,-0.29448682,1.0462662,9.533711,0.0
gyr,927626616989609,-0.069027774,0.05131268,0.005497787,0.0
acc,927626618991406,-0.2801216,1.043872,9.574412,0.0
rotVec,927626618991406,0.020856766,-0.05642916,-0.9967998,0.052640036
linAcc,927626618991406,0.06937933,-0.080881715,-0.16125202,0.0
gyr,927626618991406,-0.07452556,0.050701816,0.0067195175,0.0
acc,927626620991367,-0.2633622,1.055843,9.600749,0.0
gyr,927626620991367,-0.073303826,0.050701816,0.009162978,0.0
acc,927626622991484,-0.25617957,1.055843,9.624691,0.0
gyr,927626622991484,-0.073303826,0.049480084,0.007941248,0.0
acc,927626624983072,-0.25378537,1.0582372,9.667787,0.0
gyr,927626624992421,-0.0720821,0.048258353,0.008552114,0.0
acc,927626626993398,-0.25857377,1.0582372,9.694122,0.0
rotVec,927626626993398,0.021013275,-0.056139365,-0.99682415,0.052427016
linAcc,927626626993398,0.09453076,-0.06095147,-0.042054176,0.0
gyr,927626626993398,-0.070249505,0.044593163,0.008552114,0.0
acc,927626628973736,-0.2657564,1.0606314,9.727641,0.0
gyr,927626628993359,-0.07269296,0.042760566,0.01038471,0.0
acc,927626630994101,-0.272939,1.055843,9.744401,0.0
gyr,927626630994101,-0.0720821,0.04153884,0.009162978,0.0
acc,927626632984322,-0.2777274,1.0534488,9.77792,0.0
gyr,927626632994062,-0.06963864,0.040927973,0.01160644,0.0
acc,927626634994179,-0.2777274,1.0534488,9.80665,0.0
gyr,927626634994179,-0.070249505,0.03970624,0.010995574,0.0
rotVec,927626634994179,0.021148859,-0.055853367,-0.9968344,0.05248317
linAcc,927626634994179,0.07826474,-0.060322165,0.06995773,0.0
acc,927626636980494,-0.2825158,1.0486604,9.830592,0.0
gyr,927626636993242,-0.0720821,0.03726278,0.01160644,0.0
acc,927626638992460,-0.2873042,1.0414777,9.859323,0.0
gyr,927626638992460,-0.070249505,0.03481932,0.012217305,0.0
acc,927626640991835,-0.29688102,1.0390835,9.883265,0.0
gyr,927626640991835,-0.06963864,0.032375857,0.01038471,0.0
acc,927626642991953,-0.30885202,1.043872,9.904813,0.0
rotVec,927626642991953,0.021239216,-0.05557437,-0.99685955,0.052263625
linAcc,927626642991953,0.049443692,-0.06447327,0.16758633,0.0
gyr,927626642991953,-0.06719518,0.032375857,0.012217305,0.0
acc,927626644983697,-0.30885202,1.0462662,9.938332,0.0
gyr,927626644992656,-0.06719518,0.031154128,0.01160644,0.0
acc,927626646993125,-0.30406362,1.0630256,9.974244,0.0
gyr,927626646993125,-0.06414085,0.025045475,0.012217305,0.0
acc,927626648983463,-0.30885202,1.067814,9.995792,0.0
gyr,927626648993007,-0.06047566,0.025045475,0.01160644,0.0
acc,927626650993515,-0.31124622,1.0726024,9.995792,0.0
gyr,927626650993515,-0.053145275,0.022602014,0.01282817,0.0
rotVec,927626650993515,0.021311319,-0.05531244,-0.9968694,0.052324384
linAcc,927626650993515,0.04866591,-0.030731678,0.25805664,0.0
acc,927626652993242,-0.320823,1.0773908,9.988609,0.0
gyr,927626652993242,-0.051923547,0.021991149,0.01282817,0.0
acc,927626654992695,-0.32800564,1.0726024,9.998186,0.0
gyr,927626654992695,-0.045814894,0.019547688,0.013439035,0.0
acc,927626656983306,-0.33039984,1.0749966,9.988609,0.0
gyr,927626656991796,-0.039095376,0.018936822,0.013439035,0.0
acc,927626658990937,-0.33039984,1.0773908,9.974244,0.0
rotVec,927626658990937,0.021355836,-0.05511939,-0.9968759,0.05238681
linAcc,927626658990937,0.030516058,-0.022247672,0.2361269,0.0
gyr,927626658990937,-0.036651913,0.014049901,0.014049901,0.0
acc,927626660990195,-0.33039984,1.0749966,9.962274,0.0
